"Asset ID","Asset No.",Date,Time(CST),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
224,266,2018-02-21,1519241435,0,313.43,"Motion Stop",11.8,38.9653371,-92.3098884,,,40569.01,,-5,42015,482.70,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241436,0,197.23,"Motion Stop",6.2,38.9635054,-92.2967766,,,10630.79,,-6,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519241439,0,102.75,"Motion Stop",3.3,38.9416738,-92.3336347,,,64035.66,,-6,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
277,543,2018-02-21,1519241439,0,230.60,"Motion Stop",4.7,38.9703528,-92.3855132,,,10723.25,,-4,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241440,8.9,158.20,"Motion Start",6.2,38.9634544,-92.2967537,,,10630.8,,13,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
298,297,2018-02-21,1519241441,0,277.90,"Motion Stop",3.8,38.9538868,-92.3704737,,,3824.62,,-15,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
265,505,2018-02-21,1519241442,21.4,180.93,Standard,1.9,38.9627089,-92.3156706,,,25458.14,,-2,8429599,"5,326.24",0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519241442,41.3,182.28,Standard,5.9,38.9688506,-92.2459919,,,3524.34,,-2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
256,306,2018-02-21,1519241443,21.2,270.80,Standard,5.9,38.9563173,-92.3221802,,,7640.01,,7,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519241444,34.8,3.79,Standard,4.1,38.9447712,-92.3344653,,,458.67,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241445,0,181.92,"Power Off, Motion Stop",2.1,38.9566942,-92.3216221,,,22125.6,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519241447,11.5,99.61,Standard,10.8,39.0560578,-92.2916098,,,9044.35,,-5,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519241448,23.2,205.52,Standard,22,38.9422206,-92.4112342,,,28646.33,,1,40991,"5,586.31",0,0,0,0,0,0,0,0,0,0,0,0
298,297,2018-02-21,1519241449,12.4,277.39,"Motion Start",3.8,38.9538993,-92.3705824,,,3824.63,,40,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
282,524,2018-02-21,1519241450,62.1,292.49,Standard,7.7,38.9815847,-92.4442617,,,6255.89,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241451,0,181.92,"Power On",2.1,38.9566942,-92.3216221,,,22125.6,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241452,5,181.92,"Motion Start",2.1,38.9566942,-92.3216221,,,22125.6,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519241452,42.9,203.72,Standard,11.9,38.9676057,-92.2661488,,,29074.21,,4,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
224,266,2018-02-21,1519241455,11.2,252.17,"Motion Start",11.8,38.9653411,-92.3100616,,,40569.01,,9,42015,482.70,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241456,9.4,187.33,Standard,11.9,39.0595859,-92.2913894,,,6126.45,,-20,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241458,35,80.42,Standard,6.3,38.9632932,-92.2942762,,,10630.93,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241459,0,193.45,"Motion Stop",11.9,39.0595431,-92.2914041,,,6126.45,,-15,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241460,0,181.92,"Power Off, Motion Stop",2.1,38.9566942,-92.3216221,,,22125.6,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519241460,22.7,302.57,Standard,6,38.9683362,-92.2471049,,,3524.45,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
265,505,2018-02-21,1519241460,11.2,307.50,Standard,2.1,38.9619702,-92.3162095,,,25458.26,,-2,8429599,"5,326.24",0,0,0,0,0,0,0,0,0,0,0,0
256,306,2018-02-21,1519241461,12.1,279.15,Standard,6,38.9564425,-92.3244545,,,7640.13,,-21,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519241463,25.3,3.33,Standard,4.3,38.9473299,-92.3342528,,,458.84,,-8,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241463,6.3,188.73,"Motion Start",11.9,39.0594822,-92.291419,,,6126.46,,16,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519241465,17.6,117.57,Standard,10.8,39.0553107,-92.2912341,,,9044.4,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519241466,15.6,184.51,Standard,22.1,38.9413422,-92.4114782,,,28646.39,,4,40991,"5,586.31",0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241468,0,181.92,"Power On",2.1,38.9566942,-92.3216221,,,22125.6,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241469,5,181.92,"Motion Start",2.1,38.9566942,-92.3216221,,,22125.66,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
265,505,2018-02-21,1519241470,0,358.06,"Motion Stop",2.1,38.9622944,-92.3161972,,,25458.26,,-9,8430623,"5,326.24",0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519241470,44.7,188.52,Standard,12.1,38.9643823,-92.267091,,,29074.39,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
219,426,2018-02-21,1519241471,0,202.91,"Power On",0,38.9868566,-92.3047443,,,36900.25,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519241472,0,282.39,"Motion Stop",6.1,38.9685785,-92.2478685,,,3524.5,,-7,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
219,426,2018-02-21,1519241472,3.4,201.43,"Motion Start",0,38.986832,-92.3047447,,,36900.25,,0,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
224,266,2018-02-21,1519241473,16.8,272.82,Standard,11.9,38.96419,-92.3115787,,,40569.08,,0,40991,482.72,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241476,3,130.86,Standard,6.4,38.963476,-92.292057,,,10631.05,,-17,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
219,426,2018-02-21,1519241476,0,216.22,"Motion Stop",0,38.9867864,-92.3047618,,,36900.26,,-5,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519241477,0,3.33,"Motion Stop",4.3,38.9479422,-92.3342086,,,458.88,,-5,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241478,0,131.70,"Motion Stop",6.4,38.9634711,-92.2920541,,,10631.05,,-10,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241478,12,180.76,"Power Off",2.1,38.9565149,-92.3216272,,,22125.66,,8,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
298,297,2018-02-21,1519241479,37.9,275.50,Standard,4.1,38.954236,-92.3749452,,,3824.87,,3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241481,42.9,180.74,Standard,12.1,39.0571712,-92.2914285,,,6126.62,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
219,426,2018-02-21,1519241482,6.8,98.80,"Motion Start",0,38.9867717,-92.3046521,,,36900.25,,10,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519241483,37.8,88.88,Standard,11,39.0551817,-92.2879138,,,9044.59,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241484,5,252.41,"Power On",2.1,38.956315,-92.3217255,,,22125.66,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519241484,20.4,191.00,Standard,22.1,38.9399769,-92.4117719,,,28646.45,,0,40991,"5,586.31",0,0,0,0,0,0,0,0,0,0,0,0
256,306,2018-02-21,1519241488,25.9,278.35,Standard,6.2,38.9567428,-92.3275237,,,7640.3,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519241488,18,98.58,Standard,12.2,38.9630929,-92.267382,,,29074.58,,2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241490,11.3,151.27,"Motion Start",6.4,38.9634205,-92.2920088,,,10631.06,,27,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
224,266,2018-02-21,1519241491,34.8,266.20,Standard,11.9,38.9639321,-92.3145011,,,40569.14,,-3,40991,482.72,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241494,4.5,260.29,"Power Off",2.1,38.9562908,-92.322149,,,22125.66,,-2,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241499,24.3,98.14,Standard,12.2,39.0552909,-92.2909297,,,6126.76,,10,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
302,226,2018-02-21,1519241499,68.4,285.47,Standard,88,39.7800536,-93.1038138,,,2909.09,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519241500,12.4,82.78,"Motion Start",3.4,38.9416667,-92.3334356,,,64035.72,,12,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
219,426,2018-02-21,1519241500,12.4,92.37,Standard,0.2,38.9867303,-92.3026394,,,36900.44,,-19,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519241501,7.7,3.63,"Motion Start",4.3,38.9479802,-92.3341989,,,458.88,,17,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241501,10.6,209.96,"Power On",2.1,38.9560641,-92.3222202,,,22125.68,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519241504,19.7,199.08,Standard,22.2,38.9385165,-92.4121409,,,28646.58,,3,40991,"5,586.31",0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519241505,35,94.94,Standard,11.2,39.0552012,-92.2835119,,,9044.82,,-2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519241506,46,91.71,Standard,12.4,38.9634937,-92.264143,,,29074.7,,4,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
256,306,2018-02-21,1519241506,15.5,2.65,Standard,6.2,38.9571842,-92.3282454,"Jeff JR",,7640.36,,3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241507,0,184.96,"Motion Stop",6.5,38.9624963,-92.2920265,,,10631.12,,-1,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
224,266,2018-02-21,1519241509,24.9,182.11,Standard,12.1,38.9630009,-92.3156028,,,40569.32,,-3,40991,482.75,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241511,22,236.87,"Power Off",2.1,38.9556854,-92.3229464,,,22125.66,,5,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519241514,5.4,97.47,"Motion Start",6.1,38.9685771,-92.2478345,,,3524.5,,13,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241517,24.8,237.86,"Power On",2.2,38.9553724,-92.3235751,,,22125.71,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
302,226,2018-02-21,1519241517,70.3,266.54,Standard,88.3,39.780547,-93.1103265,,,2909.44,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241517,42.4,88.97,Standard,12.4,39.0552305,-92.2874554,,,6126.95,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
219,426,2018-02-21,1519241518,10.6,174.71,Standard,0.2,38.9856467,-92.3025157,,,36900.5,,-18,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519241520,26.7,327.09,Standard,3.4,38.9430102,-92.3337646,,,64035.78,,5,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519241522,25,191.24,Standard,22.4,38.9368698,-92.4129763,,,28646.7,,0,40991,"5,586.31",0,0,0,0,0,0,0,0,0,0,0,0
282,524,2018-02-21,1519241522,60.7,286.08,Standard,8.9,38.9882694,-92.4650578,,,6257.1,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
298,297,2018-02-21,1519241522,31,275.97,Standard,4.5,38.9550102,-92.3835172,Fairview,,3825.33,,-12,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519241523,34.9,50.32,Standard,11.4,39.0560479,-92.2810959,,,9044.97,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
224,266,2018-02-21,1519241523,0,182.92,"Power Off, Motion Stop",12.2,38.9624797,-92.3155731,,,40569.39,,0,1055,482.75,0,0,0,0,0,0,0,0,0,0,0,0
256,306,2018-02-21,1519241524,16.1,275.74,Standard,6.3,38.9577246,-92.3289102,"Jeff JR",,7640.43,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519241526,0,1.58,"Motion Stop",4.4,38.9492884,-92.3341245,,,458.97,,-3,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241528,24.7,227.55,"Power Off",2.1,38.9547458,-92.3247067,,,22125.67,,-1,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519241529,11.2,2.81,"Motion Start",4.4,38.949355,-92.3341322,,,458.98,,34,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519241532,0,277.82,"Motion Stop",6.1,38.9685145,-92.2477737,,,3524.51,,-3,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
298,297,2018-02-21,1519241533,0,277.32,"Motion Stop",4.6,38.955047,-92.384314,Fairview,,3825.37,,-10,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241534,19.7,263.38,"Power On",2.2,38.954514,-92.3252879,,,22125.7,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241535,38.2,95.28,Standard,12.7,39.0555853,-92.2832699,,,6127.18,,-10,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
219,426,2018-02-21,1519241536,40.4,180.44,Standard,0.3,38.9834777,-92.302554,Oakland,,36900.56,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519241538,34.2,3.04,Standard,3.6,38.9452632,-92.3344404,,,64035.97,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519241540,23.1,155.63,Standard,22.5,38.935198,-92.4129866,,,28646.83,,1,40991,"5,586.45",0,0,0,0,0,0,0,0,0,0,0,0
282,524,2018-02-21,1519241540,60.6,271.30,Standard,9.2,38.9886441,-92.4706288,,,6257.4,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241543,12.6,273.40,"Power Off",2.3,38.9544999,-92.3261359,,,22125.85,,-9,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
298,297,2018-02-21,1519241543,8.6,277.18,"Motion Start",4.6,38.9550525,-92.3843631,Fairview,,3825.37,,19,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519241546,33.4,57.24,Standard,11.6,39.0580817,-92.2776203,,,9045.21,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
256,306,2018-02-21,1519241548,7.4,286.12,Standard,6.4,38.9580649,-92.3314958,,,7640.57,,-22,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241550,12.3,270.22,"Power On",2.3,38.9545051,-92.3264105,,,22125.86,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241551,9.7,186.59,"Motion Start",6.5,38.9624402,-92.2920387,,,10631.13,,28,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519241552,8.7,279.98,"Motion Start",6.1,38.9685228,-92.2478171,,,3524.51,,14,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241553,45.3,51.92,Standard,12.8,39.0566552,-92.2804189,,,6127.36,,5,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519241553,25,1.15,Standard,4.6,38.9516516,-92.3340463,,,459.14,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519241556,37.3,93.80,Standard,13,38.9631033,-92.2524209,,,29075.32,,-8,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519241558,8.2,108.40,Standard,22.6,38.9343487,-92.4119904,,,28646.89,,9,40991,"5,586.45",0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519241560,13,2.86,Standard,3.7,38.9479668,-92.3342124,,,64036.09,,-18,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241560,8.6,273.99,"Power Off",2.3,38.9545357,-92.3273149,,,22125.85,,-16,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
298,297,2018-02-21,1519241561,24.9,186.52,Standard,4.7,38.953918,-92.3849384,,,3825.48,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519241564,31.7,87.19,Standard,11.8,39.0588897,-92.2746819,,,9045.38,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519241564,0,2.28,"Motion Stop",3.7,38.9480372,-92.3342058,,,64036.09,,-17,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
256,306,2018-02-21,1519241566,12.8,1.66,Standard,6.5,38.9589258,-92.3315829,,,7640.63,,-3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241567,5,189.31,"Power On",2.5,38.9544059,-92.3274831,,,22126.03,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
227,535,2018-02-21,1519241569,4.3,286.16,"Motion Start",8.8,38.9692271,-92.359099,,,46231.51,,0,42015,841.63,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241569,0,184.30,"Motion Stop",6.6,38.9613913,-92.2921865,,,10631.2,,-3,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519241570,22.4,55.13,Standard,6.2,38.9695232,-92.2475608,,,3524.61,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
219,426,2018-02-21,1519241570,36,174.76,Standard,0.7,38.9780207,-92.3024648,,,36901,,-2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241571,47.1,67.29,Standard,13.1,39.0584981,-92.276802,,,6127.59,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519241574,36,211.90,Standard,13.1,38.961906,-92.2519973,,,29075.45,,-2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519241576,25.5,65.96,Standard,22.7,38.9351351,-92.4105624,,,28647.01,,0,40991,"5,586.45",0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241577,13,181.10,"Power Off",2.5,38.9537545,-92.3275089,,,22126.03,,-10,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
298,297,2018-02-21,1519241579,12.1,25.50,Standard,4.8,38.9532707,-92.3845329,,,3825.55,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
307,531,2018-02-21,1519241580,31.9,359.49,Standard,4.8,38.9547829,-92.3340425,,,459.36,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241583,10.4,185.66,"Power On",2.5,38.9535794,-92.3275243,,,22126.05,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519241583,25.2,76.21,Standard,12,39.0587947,-92.2710521,,,9045.57,,-17,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
290,536,2018-02-21,1519241583,4,111.41,"Motion Start",0,38.9634104,-92.3169591,,,10064.22,,13,42015,"2,916.72",0,0,0,0,0,0,0,0,0,0,0,0
256,306,2018-02-21,1519241584,11.3,276.86,Standard,6.6,38.9591744,-92.3323595,,,7640.68,,3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
298,297,2018-02-21,1519241587,0,79.52,"Motion Stop",4.8,38.9534908,-92.3844075,,,3825.57,,-11,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519241588,30.4,214.24,Standard,6.3,38.9692211,-92.2479502,,,3524.69,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
219,426,2018-02-21,1519241588,39.8,180.45,Standard,0.9,38.9752424,-92.3022457,,,36901.12,,-4,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241589,47.1,92.27,Standard,13.3,39.058865,-92.2727554,,,6127.82,,5,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
227,535,2018-02-21,1519241590,11.2,196.70,Standard,8.8,38.968954,-92.3596117,,,46231.57,,-17,40991,841.63,0,0,0,0,0,0,0,0,0,0,0,0
227,535,2018-02-21,1519241591,0,196.70,"Motion Stop",8.8,38.9689558,-92.3596188,,,46231.57,,-21,42015,841.63,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519241591,9.3,2.91,"Motion Start",3.8,38.948122,-92.3342003,,,64036.15,,20,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519241592,0,192.47,"Motion Stop",13.2,38.961163,-92.2518368,,,29075.57,,-4,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519241594,26.4,96.70,Standard,22.8,38.9351919,-92.4083138,,,28647.14,,0,40991,"5,586.45",0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241594,0,183.64,"Power Off, Motion Stop",2.5,38.9532523,-92.3275747,,,22126.03,,-5,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-02-21,1519241597,0,192.47,"Power Off",13.2,38.961163,-92.2518368,,,29075.57,,0,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241601,0,183.64,"Power On",2.5,38.9532517,-92.3275751,,,22126.03,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519241601,31.2,68.36,Standard,12.1,39.0599364,-92.2689629,,,9045.71,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241602,5,183.64,"Motion Start",2.5,38.9532517,-92.3275751,,,22126.1,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241604,14.7,184.89,"Motion Start",6.6,38.9612718,-92.2922023,,,10631.21,,18,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
290,536,2018-02-21,1519241605,10.9,164.51,Standard,0.1,38.9625379,-92.3165179,,,10064.29,,-4,40991,"2,916.86",0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519241606,19.1,234.56,Standard,6.4,38.9675751,-92.2492032,,,3524.83,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
219,426,2018-02-21,1519241606,6.8,190.81,Standard,1,38.973479,-92.3033626,,,36901.25,,-22,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241607,35.7,54.73,Standard,13.5,39.0596129,-92.2698897,,,6127.99,,3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
219,426,2018-02-21,1519241609,0,190.93,"Motion Stop",1.1,38.9734504,-92.3033669,,,36901.37,,-15,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241611,0,183.64,"Power Off, Motion Stop",2.5,38.9532517,-92.3275751,,,22126.1,,0,1055,0.00,0,0,0,0,0,0,0,0,0,0,0,0
256,306,2018-02-21,1519241612,8.2,282.02,Standard,6.6,38.9593549,-92.3338137,,,7640.76,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519241612,0,1.19,"Motion Stop",3.9,38.9492837,-92.3341164,,,64036.22,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
282,524,2018-02-21,1519241613,53.1,271.57,Standard,10.4,38.9891651,-92.4932774,,,6258.62,,-7,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
227,535,2018-02-21,1519241615,10.6,110.97,"Motion Start",8.8,38.9688714,-92.3595641,,,46231.57,,15,42015,841.63,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241617,0,183.64,"Power On",2.5,38.9532517,-92.3275751,,,22126.1,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-02-21,1519241618,5,183.64,"Motion Start",2.5,38.9532517,-92.3275751,,,22126.1,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
256,306,2018-02-21,1519241618,0,285.95,"Motion Stop",6.6,38.9593878,-92.3339726,,,7640.77,,-11,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
283,462,2018-02-21,1519241619,35.9,93.06,Standard,12.3,39.0598929,-92.2658523,,,9045.88,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
293,258,2018-02-21,1519241620,30.5,101.70,Standard,23,38.9348308,-92.4043128,,,28647.32,,-2,40991,"5,586.45",0,0,0,0,0,0,0,0,0,0,0,0
218,532,2018-02-21,1519241621,8.1,2.24,"Motion Start",3.9,38.9494052,-92.3341131,,,64036.22,,4,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241622,6.2,184.84,Standard,6.7,38.9596616,-92.2923433,,,10631.32,,-17,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
256,306,2018-02-21,1519241623,5.6,308.30,"Motion Start",6.6,38.9594014,-92.3340172,,,7640.77,,18,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
304,422,2018-02-21,1519241624,24.1,279.09,Standard,6.5,38.967433,-92.2511307,,,3524.94,,3,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-02-21,1519241625,43.2,93.46,Standard,13.7,39.0599192,-92.2662948,,,6128.19,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
238,444,2018-02-21,1519241625,0,185.04,"Motion Stop",6.7,38.9596363,-92.2923445,,,10631.32,,-8,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
